time,accelx,accely,accelz,gyrox,gyroy,gyroz,magx,magy,magz,altitude,pressure,temp,apogee1,apogee2,apogee3,apogee4,flightStage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.02548E+12,9.79142,-0.82313,1.05284,0.00946841,-0.0074831,0.00167988,-6.81087,-17.4656,-2.36773,9.80023,1021.65,30.2358,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.02555E+12,9.82492,-0.827916,0.866201,0.0116064,-0.00702495,-0.000305433,-7.16165,-17.4364,-2.41158,9.96924,1021.56,30.2403,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.02563E+12,9.82492,-0.808774,0.870987,0.00824668,0.00244346,-0.000305433,-7.3955,-18.138,-2.60158,9.29315,1021.65,30.2403,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.02571E+12,9.80099,-0.756131,1.04327,0.00580322,0.00519235,0.000305433,-6.95703,-17.5826,-2.60158,9.80023,1021.54,30.2314,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.02578E+12,9.79621,-0.78006,1.1007,0.00733038,-0.00274889,0.00305432,-6.60625,-17.5387,-3.05466,9.88474,1021.75,30.2403,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.02586E+12,9.80578,-0.813559,0.928415,0.00763582,-0.00839939,0.00397062,-6.86933,-16.9103,-1.8708,10.3918,1021.58,30.2403,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.02594E+12,9.81535,-0.851844,0.837487,0.00610865,-0.00122173,0.00229074,-6.95703,-17.0856,-2.07542,11.427,1021.53,30.2314,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.02601E+12,9.82492,-0.832702,0.9332,0.00671952,0.00488692,-0.000305433,-6.86933,-17.3926,-2.82081,9.96924,1021.6,30.2403,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.02609E+12,9.80099,-0.799202,1.10548,0.00931569,0.000458149,-0.000763581,-6.97165,-17.5533,-2.70389,10.2228,1021.54,30.2358,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.02617E+12,9.79621,-0.751346,1.01934,0.0106901,-0.00763582,0.000610865,-7.20549,-17.6264,-2.44081,9.80023,1021.6,30.2403,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.02624E+12,9.82014,-0.784845,0.85663,0.00763582,-0.00580322,0.00259618,-7.08857,-17.4656,-2.41158,9.96924,1021.76,30.2403,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.02632E+12,9.82971,-0.803988,0.880558,0.00381791,0.00366519,0.00229074,-7.13242,-17.3341,-2.17773,9.29315,1021.65,30.2403,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0264E+12,9.79621,-0.82313,1.05284,0.00580322,0.00412334,0.00198531,-7.17626,-17.2172,-2.19234,9.80023,1021.54,30.2447,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.02647E+12,9.79142,-0.827916,1.07677,0.00901026,-0.00442877,0.00106901,-7.54165,-17.1733,-2.39696,9.6312,1021.6,30.2314,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.02655E+12,9.82014,-0.813559,0.9332,0.0105374,-0.00794125,0.000305433,-7.46857,-17.5972,-2.67466,9.71573,1021.6,30.2358,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.02662E+12,9.82492,-0.799202,0.827916,0.00885754,-0.000763581,0.000305433,-7.46857,-17.2318,-2.17773,9.88474,1021.75,30.2403,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0267E+12,9.80099,-0.765703,0.981057,0.00442877,0.00534507,0.0018326,-7.22011,-16.9979,-3.42005,9.6312,1021.65,30.2358,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.02677E+12,9.79142,-0.789631,1.1007,0.00549779,-0.000152716,0.00290161,-7.76089,-17.5387,-2.61619,10.6664,1021.62,30.2403,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.02685E+12,9.80578,-0.818345,1.0002,0.00687223,-0.00794125,0.00305432,-7.22011,-17.4364,-2.54312,9.71573,1021.62,30.2403,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.02693E+12,9.81057,-0.842273,0.861416,0.00931569,-0.00397062,0.00167988,-7.19088,-17.3926,-2.03157,10.0537,1021.58,30.2403,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.027E+12,9.82014,-0.818345,0.918843,0.00717767,0.00412334,-0.000458149,-7.20549,-17.2172,-1.65156,10.4129,1021.65,30.2314,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.02708E+12,9.79621,-0.78006,1.07677,0.00763582,0.00259618,-0.000458149,-7.43934,-17.7872,-2.77697,9.96924,1021.65,30.2447,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.02715E+12,9.80578,-0.789631,1.03848,0.00901026,-0.00549779,0.00167988,-7.1178,-17.6849,-2.76235,10.1383,1021.62,30.2403,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.02723E+12,9.81057,-0.784845,0.899701,0.00763582,-0.00687223,0.00351247,-7.41011,-17.568,-2.49927,10.4974,1021.6,30.2403,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.02731E+12,9.82014,-0.832702,0.851844,0.00442877,0.000458149,0.00305432,-7.10318,-18.0503,-2.38234,10.3284,1021.67,30.2403,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.02738E+12,9.81535,-0.837487,1.0002,0.00534507,0.00412334,0.00167988,-7.26395,-17.6264,-2.90851,9.96924,1021.67,30.2403,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.02746E+12,9.79142,-0.832702,1.11027,0.00916297,-0.00122173,0,-7.29319,-17.2026,-2.39696,9.96924,1021.66,30.2403,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.02754E+12,9.80578,-0.784845,0.976271,0.0116064,-0.00717767,0,-7.05934,-17.5972,-2.36773,10.6664,1021.61,30.2403,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.02761E+12,9.81535,-0.794416,0.85663,0.00977384,-0.00381791,0.000610865,-7.20549,-17.3341,-2.83543,10.6664,1021.67,30.2403,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.02769E+12,9.80578,-0.78006,0.904486,0.00503964,0.00320704,0.00213803,-7.26395,-17.6264,-2.36773,9.88474,1021.59,30.2447,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.02776E+12,9.80578,-0.789631,1.07198,0.00442877,0.0018326,0.00244346,-6.85472,-17.8456,-2.30927,9.01849,1021.65,30.2403,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.02784E+12,9.80099,-0.832702,1.05763,0.00839939,-0.00626137,0.00305432,-7.19088,-17.3487,-2.54312,10.4974,1021.6,30.2447,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.02791E+12,9.80578,-0.847059,0.899701,0.00946841,-0.00641408,0.00152716,-7.29319,-17.4218,-3.1862,10.4129,1021.66,30.2492,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.02799E+12,9.82014,-0.827916,0.870987,0.00870483,0.000305433,-0.000152716,-6.88395,-17.6556,-3.30313,9.37769,1021.71,30.2492,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.02807E+12,9.79621,-0.78006,1.01934,0.00778853,0.00320704,0.000458149,-7.22011,-17.6264,-2.90851,9.71573,1021.56,30.2403,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.02814E+12,9.79621,-0.760917,1.0672,0.00702495,-0.00229074,0.00229074,-6.86933,-17.3195,-2.32388,10.6664,1021.57,30.2403,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.02822E+12,9.80578,-0.789631,0.981057,0.00763582,-0.00733038,0.00381791,-7.27857,-17.8456,-2.68927,10.1383,1021.66,30.2492,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0283E+12,9.80578,-0.832702,0.861416,0.00687223,-0.00198531,0.00259618,-6.8401,-18.0064,-2.96697,10.3284,1021.59,30.2447,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.02837E+12,9.80099,-0.832702,0.952343,0.0056505,0.00397062,0.000763581,-6.94241,-17.7141,-2.79158,9.46219,1021.67,30.2403,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.02845E+12,9.79621,-0.803988,1.08155,0.00733038,0.000763581,-0.000305433,-7.04472,-17.5095,-2.85004,10.1383,1021.71,30.2403,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.02852E+12,9.80578,-0.784845,1.01934,0.011301,-0.00519235,0.000610865,-6.85472,-17.5241,-2.7185,10.0749,1021.58,30.2403,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.02862E+12,9.79621,-0.775274,0.861416,0.00901026,-0.00366519,0.00198531,-7.14703,-17.3049,-2.67466,10.6664,1021.6,30.2314,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0287E+12,9.81535,-0.789631,0.947557,0.00534507,0.00335976,0.00213803,-6.76702,-17.4072,-2.93774,10.3284,1021.73,30.2314,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.02877E+12,9.80099,-0.813559,1.04327,0.00534507,0.000916298,0.00198531,-6.38702,-17.2757,-3.40544,10.3284,1021.58,30.2403,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.02885E+12,9.80578,-0.818345,1.0337,0.00931569,-0.00534507,0.00229074,-7.07395,-17.641,-2.73312,9.10303,1021.6,30.2492,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.02893E+12,9.81535,-0.827916,0.899701,0.010232,-0.00580322,0.000305433,-6.75241,-17.6118,-2.67466,10.0749,1021.61,30.2403,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.029E+12,9.82492,-0.794416,0.880558,0.00809396,0.000763581,0.000458149,-7.05934,-17.3633,-2.13388,10.6664,1021.58,30.2492,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.02908E+12,9.81057,-0.770488,1.01456,0.00626137,0.00366519,0.000763581,-7.1178,-17.3049,-2.35311,9.6312,1021.57,30.2492,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.02916E+12,9.80578,-0.784845,1.0672,0.00626137,-0.00244346,0.00274889,-7.20549,-17.5387,-3.08389,9.6312,1021.54,30.2358,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.02923E+12,9.81535,-0.82313,0.961914,0.00794125,-0.00610865,0.00335976,-7.19088,-17.2172,-2.64542,10.3284,1021.66,30.2447,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.02931E+12,9.82014,-0.837487,0.875773,0.00702495,-0.0018326,0.00198531,-6.8401,-17.261,-2.30927,9.96924,1021.67,30.2492,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.02939E+12,9.80099,-0.827916,0.942772,0.00702495,0.00259618,0.000152716,-7.17626,-17.8749,-2.7185,10.8355,1021.62,30.2447,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.02946E+12,9.81057,-0.794416,1.04806,0.00870483,0.000458149,0,-7.07395,-17.9333,-1.8708,9.71573,1021.75,30.2492,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.02953E+12,9.80578,-0.770488,1.00977,0.00977384,-0.00549779,0.000763581,-6.70856,-17.6556,-3.23005,9.80023,1021.63,30.2492,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.02961E+12,9.82492,-0.775274,0.909272,0.00778853,-0.00473421,0.00259618,-6.95703,-18.0795,-3.01081,9.96924,1021.59,30.2447,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.02969E+12,9.82014,-0.803988,0.904486,0.00458149,0.00152716,0.00335976,-7.00088,-17.5387,-3.08389,10.0749,1021.57,30.2447,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.02976E+12,9.81057,-0.82313,1.0337,0.00519235,0.0018326,0.00229074,-7.07395,-17.4656,-2.39696,9.6312,1021.72,30.2492,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.02984E+12,9.79621,-0.813559,1.05284,0.00778853,-0.00351247,0.0018326,-7.23472,-17.9041,-2.67466,10.6664,1021.58,30.2403,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.02992E+12,9.80099,-0.813559,0.952343,0.0105374,-0.0056505,0.00137445,-6.88395,-17.8164,-3.12774,9.6312,1021.68,30.2492,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.02999E+12,9.81057,-0.794416,0.880558,0.00733038,-0.00167988,0.00106901,-6.91318,-17.9333,-2.45542,10.751,1021.58,30.2403,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.03007E+12,9.81535,-0.794416,0.9667,0.00549779,0.00198531,0.00106901,-6.81087,-17.5533,-2.5285,10.4129,1021.67,30.2492,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.03014E+12,9.79142,-0.813559,1.07198,0.0074831,-0.000458149,0.0018326,-6.97165,-17.5241,-2.67466,10.0749,1021.6,30.2447,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.03022E+12,9.80099,-0.818345,1.00498,0.00839939,-0.00580322,0.0018326,-7.17626,-17.6703,-2.42619,10.1383,1021.62,30.2492,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0303E+12,9.81057,-0.799202,0.899701,0.0074831,-0.00412334,0.00106901,-7.04472,-17.758,-2.82081,10.3284,1021.57,30.2492,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.03037E+12,9.80099,-0.803988,0.914058,0.00809396,0.00122173,0.000458149,-6.89857,-17.5826,-3.08389,10.6664,1021.59,30.2492,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.03045E+12,9.79621,-0.789631,1.01456,0.00763582,0.00274889,0.00137445,-6.9278,-17.6118,-3.33236,9.71573,1021.58,30.2492,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.03052E+12,9.80578,-0.794416,1.04806,0.00488692,-0.00305432,0.00229074,-6.73779,-18.021,-2.17773,9.6312,1021.62,30.2536,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0306E+12,9.80578,-0.813559,0.9667,0.00763582,-0.00626137,0.00229074,-7.3078,-17.8749,-2.23619,9.6312,1021.62,30.2492,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.03067E+12,9.80099,-0.837487,0.885344,0.010232,-0.00213803,0.000763581,-7.42473,-17.6556,-2.86466,10.751,1021.63,30.2492,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.03075E+12,9.81057,-0.803988,0.957129,0.00763582,0.00305432,-0.000152716,-6.78164,-17.6118,-2.35311,9.80023,1021.6,30.2403,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.03083E+12,9.78664,-0.760917,1.0672,0.00412334,0.000152716,0.000916298,-7.03011,-17.3926,-2.63081,10.751,1021.64,30.2492,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0309E+12,9.82492,-0.78006,0.995414,0.0074831,-0.00595593,0.00274889,-7.4978,-17.831,-2.38234,10.3284,1021.67,30.2581,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.03098E+12,9.80099,-0.803988,0.918843,0.00931569,-0.00488692,0.00412334,-6.70856,-17.5095,-2.82081,10.2439,1021.67,30.2492,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.03106E+12,9.80578,-0.832702,0.928415,0.00366519,0.000763581,0.00259618,-6.91318,-17.2026,-2.41158,10.0749,1021.58,30.2536,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.03113E+12,9.78664,-0.837487,1.02891,0.00549779,0.00167988,0.000610865,-6.86933,-17.7141,-1.98772,9.96924,1021.58,30.2536,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.03121E+12,9.79142,-0.803988,1.02891,0.011301,-0.00290161,0,-7.08857,-18.1087,-2.41158,11.0256,1021.66,30.2536,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.03129E+12,9.80578,-0.765703,0.923629,0.011301,-0.00519235,0.000763581,-6.91318,-17.8164,-2.29465,9.6312,1021.54,30.2536,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.03136E+12,9.80099,-0.789631,0.894915,0.00503964,-0.000916298,0.00244346,-6.81087,-17.5972,-1.72464,11.0256,1021.7,30.2492,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.03144E+12,9.80099,-0.799202,0.952343,0.00213803,0.00229074,0.00351247,-7.04472,-17.758,-2.0608,10.1594,1021.7,30.2536,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.03151E+12,9.80099,-0.837487,1.05284,0.00794125,-0.000916298,0.00335976,-6.98626,-17.5533,-2.03157,9.82135,1021.67,30.2536,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.03159E+12,9.80578,-0.837487,0.990628,0.0117592,-0.00549779,0.000916298,-6.97165,-17.5241,-1.28617,10.4974,1021.68,30.2536,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.03166E+12,9.81535,-0.837487,0.894915,0.00687223,-0.00335976,-0.000458149,-7.10318,-17.1441,-2.04618,9.71573,1021.68,30.2492,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.03174E+12,9.81057,-0.775274,0.928415,0.00824668,0.00259618,0.000610865,-7.45396,-17.3487,-2.48465,9.90585,1021.61,30.2492,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.03182E+12,9.80099,-0.770488,1.05284,0.00885754,0.000610865,0.00274889,-7.14703,-17.1295,-2.45542,9.90585,1021.68,30.2536,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.03189E+12,9.79142,-0.82313,1.0337,0.00763582,-0.00534507,0.00290161,-7.35165,-17.2026,-2.87927,10.2439,1021.68,30.2536,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.03197E+12,9.81057,-0.832702,0.89013,0.00473421,-0.00503964,0.00259618,-7.19088,-17.3049,-2.30927,9.90585,1021.6,30.2492,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.03204E+12,9.80099,-0.82313,0.885344,0.00778853,0.00198531,0.000305433,-6.97165,-17.8018,-2.87927,9.82135,1021.68,30.2581,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.03212E+12,9.81535,-0.784845,1.01456,0.0100793,0.00366519,0.000152716,-7.41011,-17.3341,-3.09851,9.29315,1021.56,30.2492,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0322E+12,9.80578,-0.789631,1.08634,0.0074831,-0.00229074,0.000305433,-7.17626,-17.188,-2.77697,9.6312,1021.59,30.2581,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.03227E+12,9.80099,-0.799202,0.952343,0.00717767,-0.00687223,0.00274889,-7.05934,-17.2757,-3.39082,10.6664,1021.59,30.2536,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.03235E+12,9.81057,-0.803988,0.861416,0.00901026,-0.00198531,0.00152716,-7.45396,-17.0856,-2.17773,10.5186,1021.68,30.2536,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.03243E+12,9.80578,-0.82313,0.942772,0.00687223,0.00351247,0.00106901,-7.43934,-17.3049,-2.90851,9.54669,1021.6,30.2536,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0325E+12,9.79621,-0.818345,1.07198,0.00366519,0.00167988,0.00106901,-7.5855,-17.1733,-2.04618,10.5819,1021.6,30.2581,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.03258E+12,9.80578,-0.794416,1.03848,0.00901026,-0.00534507,0.00137445,-7.17626,-17.4072,-2.68927,10.8355,1021.63,30.2447,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.03266E+12,9.80578,-0.808774,0.870987,0.0122173,-0.00519235,0.000763581,-6.98626,-17.3195,-2.00234,10.6664,1021.6,30.2492,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.03273E+12,9.81057,-0.818345,0.875773,0.00687223,0.00137445,0,-7.22011,-17.4803,-2.51388,10.2439,1021.64,30.2625,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.03281E+12,9.80099,-0.789631,1.0002,0.00488692,0.00335976,0.000916298,-7.32242,-16.9979,-2.22157,9.29315,1021.68,30.2581,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.03289E+12,9.80099,-0.789631,1.07198,0.00794125,-0.00244346,0.00213803,-7.13242,-17.2318,-2.49927,9.6312,1021.63,30.2492,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.03296E+12,9.80578,-0.827916,0.9667,0.00992656,-0.00733038,0.00335976,-6.73779,-17.188,-2.54312,10.2439,1021.6,30.2536,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.03304E+12,9.81057,-0.832702,0.875773,0.0056505,-0.00198531,0.00198531,-7.08857,-17.2903,-2.86466,10.2439,1021.6,30.2581,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.03311E+12,9.80578,-0.818345,0.957129,0.00702495,0.00274889,-0.000305433,-7.32242,-17.188,-2.47004,9.54669,1021.61,30.2581,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.03319E+12,9.79621,-0.803988,1.05763,0.00977384,0.000458149,0,-6.89857,-16.9541,-2.54312,9.54669,1021.65,30.2581,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.03326E+12,9.78185,-0.775274,1.02413,0.00885754,-0.00503964,0.0018326,-7.14703,-17.4803,-2.73312,9.48331,1021.59,30.2581,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.03334E+12,9.80578,-0.799202,0.918843,0.00687223,-0.00442877,0.00229074,-7.42473,-17.4949,-2.42619,10.2439,1021.7,30.2581,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.03341E+12,9.81535,-0.818345,0.909272,0.00610865,0.000916298,0.00274889,-7.03011,-17.3633,-2.73312,10.1594,1021.59,30.2536,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.03349E+12,9.79621,-0.803988,0.995414,0.00733038,0.00229074,0.000916298,-7.26395,-17.5533,-2.51388,11.0256,1021.54,30.2581,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.03357E+12,9.80099,-0.82313,1.06241,0.00931569,-0.00274889,0.000610865,-7.13242,-17.1003,-2.77697,10.1594,1021.59,30.2536,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.03364E+12,9.80578,-0.808774,0.961914,0.0105374,-0.00626137,0.000763581,-7.35165,-17.3341,-3.04005,10.3284,1021.64,30.2581,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.03372E+12,9.82014,-0.794416,0.875773,0.00855211,-0.00167988,0.0018326,-7.07395,-17.1295,-3.12774,10.1594,1021.64,30.2492,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0338E+12,9.80578,-0.775274,0.947557,0.00641408,0.00244346,0.00229074,-7.26395,-17.758,-2.2508,10.4974,1021.68,30.2536,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.03387E+12,9.79621,-0.794416,1.05284,0.00427606,0.000763581,0.00274889,-7.43934,-17.5241,-2.5285,9.54669,1021.71,30.2492,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.03395E+12,9.80099,-0.808774,1.01934,0.00702495,-0.00473421,0.00305432,-7.54165,-17.2757,-2.45542,10.2439,1021.61,30.2625,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
